mean_episode_reward,robot_0/loss,survival_rate,robot_0/q_mean,std_episode_reward,robot_3/loss,total_non_home_charges_per_episode,epsilon,global_step,robot_1/q_mean,robot_2/q_mean,robot_1/loss,total_immediate_kills_per_episode,_timestamp,episode,robot_3/q_std,mean_final_energy,_runtime,robot_2/loss,robot_0/q_std,robot_2/q_std,robot_3/q_mean,total_kills_per_episode,total_agent_collisions_per_episode,episode_length,total_charges_per_episode,_step,robot_1/q_std
4.982499999999999,,3.0,,1.0868618817494695,,0.0,0.03100237440513238,24308,,,,0.0,1763490487.4041605,693.0,,75.0,549.534964722,,,,,0.0,0.0,11.0,41.0,789,
,0.027506191283464432,,10.708767890930176,,,,,25000,,,,,1763490504.0373065,,,,566.168087288,,0.217748761177063,,,,,,,797,
,0.06996676325798035,,10.645732879638672,,,,,26000,,,,,1763490528.228322,,,,590.358936178,,1.9706156253814697,,,,,,,806,
,0.00389659870415926,,11.389175415039062,,,,,27000,,,,,1763490552.340035,,,,614.470764123,,0.2207844853401184,,,,,,,815,
17.1325,,3.0,,2.188154187894447,,0.0,0.027350922279685573,28744,,,,1.0,1763490594.306256,718.0,,35.0,656.437006294,,,,,0.0,2.0,41.0,139.0,830,
1.27,,3.0,,1.379873182578747,,0.0,0.026673952849996664,29053,,,,0.0,1763490601.7649724,723.0,,46.25,663.895627142,,,,,0.0,1.0,6.0,14.0,839,
13.407500000000004,,3.0,,3.9075591806139056,,0.0,0.025754252208694463,29368,,,,0.0,1763490609.3252003,730.0,,67.5,671.456091215,,,,,0.0,1.0,36.0,107.0,846,
63.25249999999999,,3.0,,4.4388927391861674,,0.0,0.024129537298457977,30683,,,,0.0,1763490640.9446802,743.0,,75.0,703.075422376,,,,,0.0,0.0,138.0,497.0,863,
71.48750000000007,,3.0,,8.895336910426753,,0.0,0.023888845163905856,30884,,,,1.0,1763490645.688018,745.0,,52.5,707.818792128,,,,,0.0,2.0,159.0,563.0,865,
231.8374999999995,,4.0,,10.522201231205983,,0.0,0.023532301163728918,31453,,,,0.0,1763490659.3051536,748.0,,96.25,721.435910088,,,,,0.0,0.0,500.0,1815.0,872,
,,,,,,,,32000,,13.85411262512207,,,1763490671.9045322,,,,734.034859547,0.33359241485595703,,0.6509842276573181,,,,,,876,
64.60750000000004,,3.0,,1.7892089732616419,,0.0,0.023065173234186005,32667,,,,0.0,1763490687.515545,752.0,,75.0,749.64639952,,,,,0.0,0.0,136.0,508.0,880,
11.895000000000001,,3.0,,1.3066847362696175,,0.0,0.021937519923982282,33583,,,,0.0,1763490709.7342412,762.0,,63.75,771.864974769,,,,,0.0,1.0,26.0,96.0,894,
17.4475,,3.0,,1.9539111417871555,,0.0,0.02171869316274056,34116,,,,0.0,1763490722.2382717,764.0,,55.0,784.369166668,,,,,0.0,3.0,40.0,140.0,900,
43.38749999999997,,3.0,,23.297339306238378,,106.0,0.020450816818411825,35278,,,,0.0,1763490749.4309356,776.0,,70.0,811.561803223,,,,,0.0,2.0,119.0,340.0,916,
21.587500000000013,,3.0,,4.1616125180030945,,0.0,0.019944633602480003,35781,,,,0.0,1763490761.4191906,781.0,,55.0,823.55006775,,,,,0.0,0.0,54.0,172.0,921,
19.34250000000001,,3.0,,1.1364500648950695,,0.0,0.019844910434467605,35823,,,,0.0,1763490762.4540179,782.0,,55.0,824.584912591,,,,,0.0,0.0,42.0,155.0,922,
21.392500000000016,,3.0,,1.9359154811096548,,1.0,0.019450979052291272,36474,,,,1.0,1763490777.938816,786.0,,67.5,840.069677439,,,,,0.0,2.0,47.0,170.0,930,
10.937499999999998,,3.0,,5.87309703223095,,0.0,0.019256955536244666,36694,,,,0.0,1763490783.1614013,788.0,,65.0,845.292254107,,,,,1.0,1.0,29.0,88.0,932,
,,,,,3.84197735786438,,,37000,,,,,1763490790.2927196,,6.618129253387451,,852.423129829,,,,23.72477149963379,,,,,938,
17.955000000000005,,3.0,,7.531661503280667,,0.0,0.018780321875645996,37206,,,,0.0,1763490794.7615278,793.0,,46.25,856.892280526,,,,,0.0,5.0,62.0,143.0,941,
4.305,,3.0,,1.0253901696427554,,0.0,0.018686420266267767,37218,,,,0.0,1763490795.0182533,794.0,,56.25,857.148938477,,,,,0.0,1.0,12.0,37.0,942,
63.012500000000095,,3.0,,33.13168828704636,,150.0,0.018132788524664028,37634,,,,0.0,1763490805.0816278,800.0,,75.0,867.212367048,,,,,0.0,1.0,164.0,493.0,948,
,,,,,,,,38000,,15.514891624450684,,,1763490813.7747111,,,,875.905056491,0.016316477209329605,,3.5351967811584473,,,,,,956,
43.63000000000001,,3.0,,9.639919605473846,,21.0,0.016988875991640028,38915,,,,0.0,1763490835.5940735,813.0,,63.75,897.724834799,,,,,0.0,3.0,112.0,343.0,965,
,0.014995468780398369,,15.846412658691406,,,,,40000,,,,,1763490861.8225253,,,,923.953081199,,2.8783349990844727,,,,,,,974,
8.4975,,3.0,,4.775852672560157,,21.0,0.0164031105360144,40203,,,,0.0,1763490866.7029622,820.0,,62.5,928.833825529,,,,,0.0,1.0,25.0,69.0,980,
32.46749999999999,,3.0,,15.690029278175336,,131.0,0.01632109498333433,40310,,,,0.0,1763490869.3691823,821.0,,65.0,931.499891009,,,,,0.0,0.0,107.0,254.0,981,
43.89250000000002,,3.0,,1.4183683407351921,,0.0,0.015997113097568336,40842,,,,0.0,1763490879.122992,825.0,,60.0,941.253592957,,,,,0.0,0.0,92.0,347.0,985,
,0.01223302073776722,,16.946680068969727,,,,,41000,,,,,1763490880.9486747,,,,943.079398543,,0.30031144618988037,,,,,,,986,
42.89749999999996,,3.0,,19.26884191512295,,59.0,0.015601164601953134,41441,,,,0.0,1763490889.7188926,830.0,,65.0,951.849628387,,,,,0.0,4.0,125.0,336.0,994,
36.4125,,3.0,,21.077215630865478,,94.0,0.015523158778943369,41540,,,,0.0,1763490892.1281283,831.0,,67.5,954.258984307,,,,,1.0,5.0,99.0,286.0,995,
122.14500000000032,,3.0,,20.131292184060257,,0.0,0.015368315270123408,41873,,,,0.0,1763490899.892737,833.0,,43.75,962.023521507,,,,,0.0,13.0,296.0,958.0,997,
16.277499999999993,,3.0,,7.285792252734082,,0.0,0.015138941243677408,41961,,,,0.0,1763490902.0267172,836.0,,42.5,964.157588885,,,,,0.0,3.0,48.0,131.0,1000,
,,,,,8.419588088989258,,,42000,,,,,1763490902.9913173,,4.3548197746276855,,965.121764389,,,,27.24709701538086,,,,,1004,
,,,,,,,,43000,18.860504150390625,,0.08528365194797516,,1763490921.3367364,,,,983.467245838,,,,,,,,,1015,0.9106960892677307
35.87999999999998,,3.0,,11.56505728476948,,0.0,0.014255172347583332,43313,,,,0.0,1763490926.7145514,848.0,,63.75,988.845166631,,,,,0.0,1.0,87.0,283.0,1020,
,0.02184855192899704,,17.982101440429688,,,,,44000,,,,,1763490940.7412527,,,,1002.871906783,,0.3214295506477356,,,,,,,1031,
109.0975000000004,,3.0,,18.660955729811853,,0.0,0.013490447637165436,44179,,,,0.0,1763490945.0670333,859.0,,62.5,1007.19781204,,,,,0.0,6.0,285.0,853.0,1035,
108.94750000000037,,3.0,,16.44017240633445,,0.0,0.013289101019874787,44555,,,,0.0,1763490953.9170408,862.0,,60.0,1016.047780764,,,,,0.0,5.0,260.0,854.0,1038,
,0.0454019159078598,,18.467330932617188,,,,,45000,,,,,1763490964.7160742,,,,1026.846523984,,0.6074942946434021,,,,,,,1040,
,,,,,,,,46000,20.377361297607422,,0.053630005568265915,,1763490988.5398142,,,,1050.670147911,,,,,,,,,1050,0.3564339280128479
127.37000000000042,,3.0,,12.01748933846005,,0.0,0.01283090141222608,46023,,,,1.0,1763490988.8636708,869.0,,66.25,1050.994106202,,,,,0.0,5.0,271.0,1000.0,1053,
,0.007923183031380177,,18.900592803955078,,,,,47000,,,,,1763491010.5124428,,,,1072.643039157,,1.6651040315628052,,,,,,,1058,
,,,,,,,,47000,21.102893829345703,,0.09816981852054596,,1763491010.5157511,,,,1072.64605429,,,,,,,,,1059,0.30970120429992676
27.735,,3.0,,7.455496294680863,,0.0,0.011782828070678488,49807,,,,0.0,1763491071.5238476,886.0,,53.75,1133.654620857,,,,,0.0,1.0,70.0,220.0,1082,
,0.004187899641692638,,20.078800201416016,,,,,50000,,,,,1763491076.1232395,,,,1138.253960707,,0.2991415560245514,,,,,,,1083,
,,,,,,,,51000,,21.18594741821289,,,1763491100.5169446,,,,1162.647347141,0.0393795371055603,,0.964099109172821,,,,,,1091,
235.29999999999907,,4.0,,12.455721576849308,,0.0,0.011606967888870102,51119,,,,0.0,1763491103.4203684,889.0,,92.5,1165.551209432,,,,,0.0,2.0,500.0,1843.0,1093,
15.415,,3.0,,1.8475456692596277,,0.0,0.011263082556340478,52098,,,,0.0,1763491126.9065707,895.0,,71.25,1189.037445247,,,,,0.0,2.0,33.0,123.0,1103,
38.56750000000001,,3.0,,4.251002087743561,,7.0,0.011094979641301777,52791,,,,1.0,1763491143.5331004,898.0,,45.0,1205.663928956,,,,,0.0,4.0,87.0,306.0,1106,
13.887500000000005,,3.0,,8.423035008237829,,43.0,0.011039504743095268,52830,,,,0.0,1763491144.5002108,899.0,,75.0,1206.631075211,,,,,0.0,1.0,39.0,110.0,1107,
,0.023594632744789124,,20.42320442199707,,,,,54000,,,,,1763491172.2181282,,,,1234.348812233,,4.446211338043213,,,,,,,1118,
,0.017865339294075966,,21.3076229095459,,,,,55000,,,,,1763491195.9241407,,,,1258.054864436,,2.2635722160339355,,,,,,,1125,
,,,,,,,,56000,23.585224151611328,,0.02168397232890129,,1763491219.6394777,,,,1281.769949287,,,,,,,,,1133,1.6177536249160767
100.63750000000046,,3.0,,39.93210824324212,,184.0,0.010087070213020206,57506,,,,0.0,1763491254.321603,917.0,,65.0,1316.452412304,,,,,0.0,3.0,249.0,788.0,1145,
,,,,,,,,60000,24.22492027282715,,0.06574055552482605,,1763491314.6284018,,,,1376.758842985,,,,,,,,,1164,2.614612579345703
,,,,,,,,60000,,24.300146102905273,,,1763491314.634708,,,,1376.765085916,0.05205605924129486,,0.8357706069946289,,,,,,1165,
,0.02156834304332733,,23.94748878479004,,,,,61000,,,,,1763491336.6952345,,,,1398.825938671,,1.0322470664978027,,,,,,,1172,
,,,,,,,,61000,25.136503219604492,,0.01433920580893755,,1763491336.7018924,,,,1398.832305404,,,,,,,,,1173,0.2869893014431
,,,,,,,,62000,25.216480255126953,,0.5903336405754089,,1763491361.097401,,,,1423.227914987,,,,,,,,,1181,0.9744216203689575
113.60250000000046,,3.0,,14.29755289376484,,0.0,0.01,62767,,,,0.0,1763491379.849448,938.0,,75.0,1441.980103395,,,,,0.0,2.0,248.0,891.0,1186,
,0.04458683729171753,,24.146041870117188,,,,,63000,,,,,1763491385.5172572,,,,1447.647989871,,0.41167962551116943,,,,,,,1188,
,,,,,,,,64000,,25.841842651367188,,,1763491398.2317698,,,,1460.362060296,0.03967663645744324,,1.2738913297653198,,,,,,1197,
,,,,,21.624242782592773,,,64000,,,,,1763491398.2347882,,20.67661476135254,,1460.365059409,,,,44.95738983154297,,,,,1198,
238.76249999999914,,4.0,,5.832599656242449,,0.0,0.01,66532,,,,0.0,1763491447.2326875,949.0,,88.75,1509.363698241,,,,,0.0,1.0,500.0,1871.0,1213,
,0.0064653498120605946,,25.076580047607422,,,,,67000,,,,,1763491458.4552958,,,,1520.586097296,,1.9644746780395508,,,,,,,1215,
121.60500000000044,,3.0,,10.180566045166724,,0.0,0.01,67567,,,,0.0,1763491471.958087,954.0,,43.75,1534.089152873,,,,,0.0,0.0,267.0,956.0,1222,
,,,,,,,,68000,,26.30672836303711,,,1763491478.9166088,,,,1541.046958718,0.022058993577957153,,3.0031394958496094,,,,,,1226,
31.167500000000025,,3.0,,2.0958336646785773,,0.0,0.01,68482,,,,0.0,1763491484.2646575,958.0,,75.0,1546.395109865,,,,,0.0,0.0,67.0,246.0,1230,
,0.01955421455204487,,25.842796325683594,,,,,69000,,,,,1763491490.707469,,,,1552.837924237,,0.8827619552612305,,,,,,,1232,
,,,,,,,,69000,,25.027236938476562,,,1763491490.7184498,,,,1552.848828714,2.332747459411621,,6.27672004699707,,,,,,1234,
31.425000000000026,,3.0,,3.7650265603312776,,0.0,0.01,70453,,,,0.0,1763491520.2509487,965.0,,73.75,1582.38170894,,,,,0.0,2.0,69.0,248.0,1245,
,,,,,,,,71000,27.10725212097168,,0.01740572601556778,,1763491531.3684525,,,,1593.498923522,,,,,,,,,1249,1.6156392097473145
20.305000000000007,,3.0,,6.5796599456202935,,14.0,0.01,71242,,,,0.0,1763491537.2032087,970.0,,66.25,1599.334066844,,,,,0.0,3.0,52.0,161.0,1254,
19.455000000000005,,3.0,,1.5482005684019144,,0.0,0.01,72556,,,,0.0,1763491568.6643665,983.0,,53.75,1630.795240311,,,,,0.0,0.0,42.0,156.0,1271,
,,,,,,,,73000,27.235919952392578,,0.12085036933422089,,1763491579.443434,,,,1641.573964601,,,,,,,,,1276,3.1279497146606445
181.89999999999912,,3.0,,64.24712483839225,,0.0,0.01,74644,,,,0.0,1763491616.9910696,995.0,,51.25,1679.121875483,,,,,0.0,2.0,464.0,1422.0,1291,
200.08499999999947,,3.0,,8.876650550742525,,0.0,0.01,75506,,,,0.0,1763491637.9934285,999.0,,51.25,1700.124264098,,,,,0.0,8.0,445.0,1569.0,1299,
,,,,,,,,76000,28.427692413330078,,0.0349162295460701,,1763491650.008139,,,,1712.138647596,,,,,,,,,1305,3.7065861225128174
,,,,,50.6396484375,,,78000,,,,,1763491696.526603,,14.556560516357422,,1758.657024575,,,,45.52992630004883,,,,,1324,
103.85250000000036,,3.0,,38.8364232229233,,0.0,0.01,78922,,,,1.0,1763491718.388053,1016.0,,55.0,1780.518842981,,,,,0.0,7.0,268.0,813.0,1328,
200.81249999999983,,3.0,,30.984472219967866,,0.0,0.01,80013,,,,0.0,1763491741.339272,1019.0,,75.0,1803.470020225,,,,,0.0,4.0,469.0,1571.0,1339,
18.252500000000005,,3.0,,1.4348410190679661,,0.0,0.01,80051,,,,0.0,1763491742.2628222,1020.0,,75.0,1804.39365591,,,,,0.0,0.0,38.0,145.0,1340,
0.37750000000000006,,3.0,,0.8995936582702214,,0.0,0.01,80746,,,,0.0,1763491754.4186695,1029.0,,60.0,1816.549069757,,,,,0.0,1.0,3.0,6.0,1349,
0.4525,,3.0,,0.9049965469547384,,0.0,0.01,80757,,,,1.0,1763491754.5482438,1033.0,,55.0,1816.678689559,,,,,0.0,2.0,3.0,7.0,1353,
,,,,,,,,82000,,30.228404998779297,,,1763491782.4778786,,,,1844.608309557,0.0724884569644928,,3.25610613822937,,,,,,1363,
208.6874999999995,,4.0,,27.077074597341102,,0.0,0.01,82104,,,,0.0,1763491784.966845,1037.0,,93.75,1847.097716798,,,,,0.0,3.0,500.0,1630.0,1365,
153.37999999999988,,3.0,,54.43551735769606,,217.0,0.01,82491,,,,0.0,1763491794.1677434,1038.0,,38.75,1856.298463323,,,,,0.0,6.0,387.0,1201.0,1366,
,,,,,,,,83000,,30.754840850830078,,,1763491806.5105164,,,,1868.640905568,1.3377735614776611,,2.844072103500366,,,,,,1370,
,,,,,0.24652165174484253,,,83000,,,,,1763491806.5168064,,11.184721946716309,,1868.647172549,,,,49.128211975097656,,,,,1371,
142.4775000000002,,3.0,,23.00198401768831,,0.0,0.01,84140,,,,0.0,1763491833.720973,1044.0,,75.0,1895.85172788,,,,,0.0,0.0,323.0,1116.0,1380,
49.55750000000003,,3.0,,4.654569663244968,,15.0,0.01,84246,,,,0.0,1763491836.3036735,1045.0,,75.0,1898.434511859,,,,,0.0,2.0,106.0,390.0,1381,
218.22499999999962,,4.0,,23.687061341584354,,0.0,0.01,85395,,,,0.0,1763491854.601526,1048.0,,97.5,1916.732169435,,,,,0.0,4.0,500.0,1706.0,1388,
29.78750000000001,,3.0,,10.049142687314182,,43.0,0.01,85469,,,,0.0,1763491855.422114,1049.0,,67.5,1917.552690145,,,,,0.0,1.0,74.0,235.0,1389,
203.5874999999992,,4.0,,35.4925762484209,,335.0,0.01,86049,,,,0.0,1763491865.2156448,1051.0,,83.75,1927.346255987,,,,,0.0,9.0,500.0,1590.0,1395,
35.92250000000001,,3.0,,4.494999304783023,,0.0,0.01,86269,,,,0.0,1763491870.4361851,1053.0,,75.0,1932.566979139,,,,,0.0,1.0,80.0,283.0,1397,
120.21750000000051,,3.0,,7.75146881242515,,32.0,0.01,86575,,,,0.0,1763491877.8745618,1055.0,,67.5,1940.005447668,,,,,0.0,2.0,267.0,943.0,1399,
,,,,,,,,87000,31.786590576171875,,0.024296479299664497,,1763491888.3371055,,,,1950.467660554,,,,,,,,,1401,0.8688141703605652
5.682499999999997,,3.0,,5.131692581400409,,0.0,0.01,87032,,,,0.0,1763491889.1169193,1057.0,,72.5,1951.247594297,,,,,0.0,1.0,21.0,46.0,1405,
,,,,,3.0852136611938477,,,89000,,,,,1763491936.4330633,,13.553643226623535,,1998.563484392,,,,48.03398895263672,,,,,1418,
,,,,,0.3581463098526001,,,90000,,,,,1763491959.887732,,9.546608924865723,,2022.018104037,,,,47.469398498535156,,,,,1425,
213.18249999999946,,3.0,,9.346818643259919,,3.0,0.01,90006,,,,0.0,1763491960.010484,1066.0,,60.0,2022.141116516,,,,,0.0,4.0,471.0,1671.0,1426,
8.3975,,3.0,,2.0581590681966233,,0.0,0.01,90736,,,,0.0,1763491977.3058312,1072.0,,57.5,2039.436573124,,,,,0.0,0.0,20.0,69.0,1432,
20.525000000000013,,3.0,,16.20175684918152,,23.0,0.01,90810,,,,0.0,1763491979.108,1073.0,,53.75,2041.238879897,,,,,0.0,2.0,74.0,162.0,1433,
8.905000000000001,,3.0,,1.0689597747342983,,3.0,0.01,90832,,,,0.0,1763491979.6456773,1074.0,,43.75,2041.776377503,,,,,0.0,2.0,22.0,74.0,1434,
72.55500000000009,,3.0,,5.287383568458063,,0.0,0.01,92241,,,,0.0,1763492013.0509179,1079.0,,56.25,2075.181738183,,,,,0.0,2.0,162.0,571.0,1447,
,,,,,,,,93000,,33.05892562866211,,,1763492031.4588146,,,,2093.589138544,0.08269590884447098,,0.9094069600105286,,,,,,1452,
141.9224999999997,,3.0,,51.204138199465994,,248.0,0.01,93632,,,,0.0,1763492042.4578965,1083.0,,75.0,2104.588657391,,,,,0.0,4.0,355.0,1109.0,1455,
2.17,,3.0,,1.0288585908665968,,0.0,0.01,93638,,,,0.0,1763492042.587963,1084.0,,73.75,2104.718809152,,,,,0.0,0.0,6.0,19.0,1456,
,0.07372017949819565,,31.722436904907227,,,,,94000,,,,,1763492051.0510354,,,,2113.181693804,,2.717047691345215,,,,,,,1457,
175.2724999999998,,3.0,,14.72408804476521,,66.0,0.01,94028,,,,0.0,1763492051.4652348,1085.0,,75.0,2113.596018487,,,,,0.0,3.0,390.0,1373.0,1461,
,,,,,,,,95000,33.35359191894531,,0.23086149990558624,,1763492069.4915824,,,,2131.622024418,,,,,,,,,1468,0.46281182765960693
,,,,,0.29850828647613525,,,97000,,,,,1763492111.365343,,15.958500862121582,,2173.495628438,,,,50.004173278808594,,,,,1488,
30.192500000000024,,3.0,,4.092312152072486,,0.0,0.01,100356,,,,0.0,1763492182.2378688,1114.0,,65.0,2244.368599418,,,,,0.0,1.0,67.0,239.0,1514,
23.650000000000006,,3.0,,4.2142081106656395,,0.0,0.01,100415,,,,0.0,1763492183.6685765,1115.0,,56.25,2245.799231496,,,,,0.0,0.0,59.0,188.0,1515,
86.40250000000017,,3.0,,16.044508990617448,,0.0,0.01,100618,,,,0.0,1763492188.5191054,1116.0,,75.0,2250.649894059,,,,,0.0,2.0,203.0,677.0,1516,
43.75749999999997,,3.0,,10.96475119416758,,0.0,0.01,100797,,,,0.0,1763492192.6807609,1119.0,,40.0,2254.811376098,,,,,0.0,2.0,111.0,346.0,1519,
,0.08792582154273987,,33.987327575683594,,,,,101000,,,,,1763492197.4441822,,,,2259.574860129,,1.4008898735046387,,,,,,,1521,
,,,,,,,,101000,33.84508514404297,,0.11070621758699417,,1763492197.4507308,,,,2259.581165065,,,,,,,,,1522,3.484126091003418
,,,,,,,,101000,,34.341346740722656,,,1763492197.4570563,,,,2259.587459852,0.12904468178749084,,2.8406083583831787,,,,,,1523,
,,,,,0.31030094623565674,,,101000,,,,,1763492197.4635122,,17.451065063476562,,2259.593929473,,,,49.23823547363281,,,,,1524,
99.98750000000024,,3.0,,14.711858099846047,,0.0,0.01,101215,,,,0.0,1763492202.6508334,1121.0,,75.0,2264.78171868,,,,,0.0,3.0,224.0,784.0,1525,
60.96750000000003,,3.0,,23.67338207248813,,0.0,0.01,101393,,,,0.0,1763492206.862924,1123.0,,67.5,2268.993811867,,,,,0.0,3.0,167.0,477.0,1527,
,0.1734100878238678,,34.011024475097656,,,,,102000,,,,,1763492221.2417355,,,,2283.37224947,,0.6523873805999756,,,,,,,1529,
6.334999999999999,,3.0,,1.869872990339183,,0.0,0.01,102236,,,,0.0,1763492226.7740908,1126.0,,68.75,2288.90487723,,,,,0.0,1.0,15.0,52.0,1534,
20.822500000000016,,3.0,,3.6849380931027884,,0.0,0.01,102510,,,,0.0,1763492233.2037494,1128.0,,75.0,2295.334482437,,,,,0.0,0.0,45.0,165.0,1536,
,,,,,,,,103000,33.99065399169922,,0.051641806960105896,,1763492244.969505,,,,2307.099925581,,,,,,,,,1542,5.223205089569092
,,,,,,,,103000,,35.32958984375,,,1763492244.975651,,,,2307.106065629,0.014879053458571434,,0.5359725952148438,,,,,,1543,
71.64500000000007,,3.0,,7.2203479833038555,,0.0,0.01,103051,,,,0.0,1763492246.166236,1133.0,,71.25,2308.297125265,,,,,0.0,1.0,156.0,563.0,1545,
50.85000000000001,,3.0,,3.3854911017458034,,0.0,0.01,103165,,,,0.0,1763492248.7984705,1134.0,,58.75,2310.929298538,,,,,0.0,0.0,114.0,401.0,1546,
36.12,,3.0,,18.29720060555713,,37.0,0.01,104310,,,,0.0,1763492275.8245814,1142.0,,66.25,2337.95545301,,,,,0.0,2.0,96.0,284.0,1558,
62.434999999999995,,3.0,,7.263637174308767,,0.0,0.01,104455,,,,0.0,1763492279.2175965,1143.0,,48.75,2341.348458695,,,,,0.0,1.0,145.0,492.0,1559,
21.74750000000002,,3.0,,1.8231206076395607,,0.0,0.01,104895,,,,0.0,1763492289.706918,1147.0,,75.0,2351.837636197,,,,,0.0,1.0,50.0,172.0,1563,
,,,,,,,,105000,33.385093688964844,,0.19387847185134888,,1763492292.2487447,,,,2354.379170555,,,,,,,,,1566,7.35907506942749
166.0925000000001,,3.0,,15.743141959278203,,0.0,0.01,105806,,,,0.0,1763492311.3702838,1150.0,,55.0,2373.501178196,,,,,0.0,2.0,367.0,1303.0,1570,
,0.215376079082489,,35.67021179199219,,,,,106000,,,,,1763492315.8260696,,,,2377.956855023,,0.8340891003608704,,,,,,,1571,
14.4625,,3.0,,8.721655161149174,,0.0,0.01,106345,,,,0.0,1763492323.7594397,1152.0,,70.0,2385.890299747,,,,,0.0,0.0,39.0,115.0,1576,
,0.00814729556441307,,35.74060821533203,,,,,108000,,,,,1763492360.4661741,,,,2422.596767998,,3.09755539894104,,,,,,,1588,
,,,,,,,,108000,36.34526443481445,,0.35211408138275146,,1763492360.472328,,,,2422.602779049,,,,,,,,,1589,1.5513850450515747
,0.043667759746313095,,36.48475646972656,,,,,109000,,,,,1763492383.976132,,,,2446.106840247,,0.7491592764854431,,,,,,,1597,
,,,,,,,,110000,36.59295654296875,,0.020422128960490227,,1763492402.6435466,,,,2464.773987016,,,,,,,,,1607,0.6400191783905029
,,,,,8.223549842834473,,,110000,,,,,1763492402.656314,,8.197859764099121,,2464.786717464,,,,52.21031188964844,,,,,1609,
34.31250000000004,,3.0,,0.9643747974724318,,0.0,0.01,110031,,,,0.0,1763492403.3791747,1170.0,,75.0,2465.510041418,,,,,0.0,0.0,69.0,271.0,1610,
82.73250000000027,,3.0,,46.58004421155069,,0.0,0.01,110782,,,,0.0,1763492420.7037668,1172.0,,72.5,2482.834420019,,,,,0.0,1.0,251.0,644.0,1612,
,,,,,0.622417151927948,,,111000,,,,,1763492425.891788,,9.110955238342285,,2488.02207921,,,,51.20420837402344,,,,,1626,
,0.14134705066680908,,36.49076461791992,,,,,112000,,,,,1763492449.524411,,,,2511.655054525,,0.5619006752967834,,,,,,,1638,
,,,,,1.0238524675369263,,,113000,,,,,1763492472.9777517,,12.01304817199707,,2535.108142477,,,,51.91994094848633,,,,,1648,
35.5675,,3.0,,18.959641841290154,,77.0,0.01,113514,,,,0.0,1763492485.229131,1201.0,,60.0,2547.359912283,,,,,0.0,2.0,97.0,280.0,1653,
,0.05813145264983177,,37.154762268066406,,,,,114000,,,,,1763492496.5591714,,,,2558.689790259,,1.3198471069335938,,,,,,,1656,
73.4775000000001,,3.0,,6.514255041829458,,0.0,0.01,115385,,,,0.0,1763492529.5938668,1215.0,,35.0,2591.724696954,,,,,0.0,1.0,163.0,580.0,1675,
0.28,,3.0,,0.8294877937619094,,0.0,0.01,116418,,,,0.0,1763492554.243171,1223.0,,63.75,2616.373731489,,,,,0.0,0.0,2.0,5.0,1687,
,0.05562599003314972,,37.258155822753906,,,,,117000,,,,,1763492567.898033,,,,2630.028815548,,0.7876474261283875,,,,,,,1690,
0.5175000000000001,,3.0,,0.8703555308033607,,0.0,0.01,117611,,,,0.0,1763492582.5140183,1238.0,,75.0,2644.644492558,,,,,0.0,0.0,2.0,6.0,1706,
,0.05487022176384926,,38.15769958496094,,,,,121000,,,,,1763492662.491761,,,,2724.622408369,,1.0433595180511475,,,,,,,1732,
42.96749999999996,,3.0,,19.792075908049643,,95.0,0.01,122464,,,,0.0,1763492696.8771982,1257.0,,62.5,2759.008028473,,,,,0.0,0.0,122.0,337.0,1745,
7.36,,3.0,,2.6193606090036536,,0.0,0.01,123622,,,,0.0,1763492724.3375616,1261.0,,36.25,2786.468139187,,,,,0.0,1.0,25.0,62.0,1753,
,0.014724883250892162,,38.34495544433594,,,,,124000,,,,,1763492733.3198,,,,2795.450523245,,0.6970322728157043,,,,,,,1754,
51.697500000000005,,3.0,,6.150834801065616,,0.0,0.01,124922,,,,0.0,1763492754.828297,1266.0,,55.0,2816.959074629,,,,,0.0,5.0,115.0,408.0,1762,
,,,,,,,,125000,,39.136390686035156,,,1763492756.7161403,,,,2818.84650604,0.046364303678274155,,3.0746965408325195,,,,,,1765,
20.412500000000012,,3.0,,2.8856141027517896,,0.0,0.01,125049,,,,0.0,1763492757.8347378,1268.0,,72.5,2819.965513435,,,,,0.0,1.0,44.0,162.0,1768,
124.71500000000037,,3.0,,22.915080733001957,,1.0,0.01,125433,,,,0.0,1763492766.9094439,1270.0,,71.25,2829.040174256,,,,,0.0,7.0,288.0,977.0,1770,
,,,,,,,,126000,39.599369049072266,,0.09517802298069,,1763492780.2098362,,,,2842.340280391,,,,,,,,,1773,3.7041258811950684
26.657500000000013,,3.0,,2.5337262579055397,,12.0,0.01,126093,,,,0.0,1763492782.4065127,1273.0,,70.0,2844.537388613,,,,,0.0,3.0,71.0,210.0,1777,
,,,,,,,,127000,39.94118118286133,,0.028890522196888924,,1763492801.858404,,,,2863.988769155,,,,,,,,,1780,5.42906379699707
,,,,,,,,128000,38.041168212890625,,0.19389161467552185,,1763492822.2815602,,,,2884.411921469,,,,,,,,,1789,7.987948894500732
8.482500000000002,,3.0,,1.1803680570059494,,0.0,0.01,129907,,,,0.0,1763492867.1431754,1289.0,,40.0,2929.273816931,,,,,0.0,2.0,21.0,71.0,1805,
24.63,,3.0,,3.1834807993766803,,0.0,0.01,131249,,,,0.0,1763492898.8030207,1294.0,,56.25,2960.933869001,,,,,0.0,3.0,57.0,196.0,1818,
